ssid,bssid,security,frequency_mhz,channel,best_signal_dbm,best_signal_percent,best_seen,seen,connected,first_seen,last_seen,from,to,fraction,lat,lon,estimated_lat,estimated_lon,spread_m,estimated_from,estimated_to,estimated_fraction,estimated_spread,barely_pinned
,ap-c57aaa301536,psk,,,-60,80,2026-09-22T19:19:06-03:00,94,,2026-09-22T19:13:10-03:00,2026-09-22T19:42:43-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.290,-33.522722,-58.220700,-33.522370,-58.220843,72,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.449,0.202,yes
,ap-064108da802e,psk,,,-68,64,2026-09-22T19:19:06-03:00,33,,2026-09-22T19:18:27-03:00,2026-09-22T19:37:37-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.290,-33.522722,-58.220700,-33.522554,-58.220680,35,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.435,0.179,yes
,ap-ec96253ef0ab,psk,,,-68,64,2026-09-22T19:19:06-03:00,24,,2026-09-22T19:18:56-03:00,2026-09-22T19:37:28-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.290,-33.522722,-58.220700,-33.522586,-58.220713,33,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.456,0.167,yes
,ap-88e233cf51ef,psk,,,-68,64,2026-09-22T19:19:06-03:00,24,,2026-09-22T19:18:56-03:00,2026-09-22T19:37:28-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.290,-33.522722,-58.220700,-33.522576,-58.220709,32,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.401,0.159,yes
,ap-696865ac40c3,psk,,,-52,96,2026-09-22T19:19:10-03:00,48,,2026-09-22T19:18:45-03:00,2026-09-22T19:42:43-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.348,-33.522750,-58.220754,-33.522903,-58.221109,48,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.502,0.169,yes
,ap-e256672f2fa2,psk,,,-52,96,2026-09-22T19:19:10-03:00,36,,2026-09-22T19:19:06-03:00,2026-09-22T19:42:47-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.348,-33.522750,-58.220754,-33.522827,-58.220987,39,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.540,0.164,
,ap-33fa2d307cd0,psk,,,-83,34,2026-09-22T19:19:10-03:00,9,,2026-09-22T19:19:06-03:00,2026-09-22T19:19:46-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.348,-33.522750,-58.220754,-33.522822,-58.220894,15,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.500,0.149,yes
,ap-dd2e35afd591,psk,2417,2,-78,44,2026-09-22T19:19:10-03:00,8,,2026-09-22T19:19:10-03:00,2026-09-22T19:19:46-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.348,-33.522750,-58.220754,-33.522848,-58.220946,13,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.556,0.128,yes
,ap-8792eda86ae3,psk,,,-63,74,2026-09-22T19:19:19-03:00,33,,2026-09-22T19:19:06-03:00,2026-09-22T19:42:47-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.444,-33.522795,-58.220842,-33.522944,-58.221117,50,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.534,0.141,yes
,ap-30cbcaece2b0,psk,,,-75,50,2026-09-22T19:19:21-03:00,15,,2026-09-22T19:19:19-03:00,2026-09-22T19:20:36-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.468,-33.522806,-58.220864,-33.522953,-58.221151,23,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.661,0.122,
,ap-119b14fc9900,psk,2432,5,-75,50,2026-09-22T19:19:21-03:00,12,,2026-09-22T19:19:21-03:00,2026-09-22T19:42:27-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.468,-33.522806,-58.220864,-33.522955,-58.221093,18,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.633,0.088,yes
,ap-8462a630505f,psk,2427,4,-63,74,2026-09-22T19:19:26-03:00,18,,2026-09-22T19:19:10-03:00,2026-09-22T19:20:36-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.552,-33.522846,-58.220942,-33.522966,-58.221176,30,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.612,0.112,yes
,ap-476a6a61d319,psk,,,-65,70,2026-09-22T19:19:26-03:00,18,,2026-09-22T19:19:10-03:00,2026-09-22T19:20:36-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.552,-33.522846,-58.220942,-33.522960,-58.221164,29,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.609,0.103,yes
,ap-86f4bef6dca5,psk,2452,9,-56,88,2026-09-22T19:19:32-03:00,26,,2026-09-22T19:19:19-03:00,2026-09-22T19:42:37-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.616,-33.522877,-58.221002,-33.523028,-58.221221,26,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.699,0.115,yes
,ap-63030f59bba5,psk,,,-56,88,2026-09-22T19:19:32-03:00,30,,2026-09-22T19:19:19-03:00,2026-09-22T19:42:52-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.616,-33.522877,-58.221002,-33.523045,-58.221216,27,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.699,0.115,yes
,ap-686d29d97278,psk,,,-56,88,2026-09-22T19:19:32-03:00,9,,2026-09-22T19:19:32-03:00,2026-09-22T19:20:11-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.616,-33.522877,-58.221002,-33.522955,-58.221155,16,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.725,0.109,yes
,ap-699b63f897a3,psk,,,-84,32,2026-09-22T19:19:32-03:00,7,,2026-09-22T19:19:32-03:00,2026-09-22T19:20:01-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.616,-33.522877,-58.221002,-33.522963,-58.221169,14,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.762,0.117,yes
,ap-5ce2e3957308,psk,2442,7,-75,50,2026-09-22T19:19:41-03:00,6,,2026-09-22T19:19:41-03:00,2026-09-22T19:20:06-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.727,-33.522929,-58.221104,-33.523023,-58.221287,12,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.849,0.088,yes
,ap-c97cd5f7f00a,psk,,,-81,38,2026-09-22T19:19:41-03:00,12,,2026-09-22T19:19:41-03:00,2026-09-22T19:42:18-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.727,-33.522929,-58.221104,-33.523021,-58.221312,12,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.849,0.088,yes
,ap-c9228f996f98,psk,2432,5,-48,100,2026-09-22T19:19:57-03:00,53,,2026-09-22T19:11:59-03:00,2026-09-22T19:43:12-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.971,-33.523045,-58.221330,-33.523190,-58.221417,36,Carlos María Solari y Carlos P. Puig,Río Negro y Carlos P. Puig,0.387,0.206,
,ap-46eb3cf5c550,psk,,,-70,60,2026-09-22T19:19:57-03:00,7,,2026-09-22T19:19:46-03:00,2026-09-22T19:20:16-03:00,Carlos María Solari y José Pedro Varela,Carlos María Solari y Carlos P. Puig,0.971,-33.523045,-58.221330,-33.523073,-58.221385,10,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.113,0.082,
,ap-ad8817657182,psk,,,-77,46,2026-09-22T19:20:06-03:00,7,,2026-09-22T19:20:06-03:00,2026-09-22T19:20:36-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.112,-33.523115,-58.221467,-33.523219,-58.221672,12,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.321,0.112,yes
,ap-942c03d0dfb2,psk,,,-78,44,2026-09-22T19:20:16-03:00,19,,2026-09-22T19:19:57-03:00,2026-09-22T19:21:26-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.260,-33.523189,-58.221612,-33.523307,-58.221800,34,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.395,0.226,yes
,ap-916cd5155cbc,psk,2462,11,-68,64,2026-09-22T19:20:22-03:00,32,,2026-09-22T19:19:57-03:00,2026-09-22T19:46:02-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.310,-33.523214,-58.221662,-33.523355,-58.221896,36,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.495,0.196,yes
,ap-89c2430a3e61,psk,2417,2,-69,62,2026-09-22T19:20:22-03:00,11,,2026-09-22T19:20:22-03:00,2026-09-22T19:21:12-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.310,-33.523214,-58.221662,-33.523346,-58.221916,20,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.533,0.159,yes
,ap-ed142514c396,psk,,,-69,62,2026-09-22T19:20:22-03:00,10,,2026-09-22T19:20:22-03:00,2026-09-22T19:21:06-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.310,-33.523214,-58.221662,-33.523336,-58.221901,19,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.533,0.159,yes
,ap-61303b973524,psk,2412,1,-59,82,2026-09-22T19:20:26-03:00,33,,2026-09-22T19:20:01-03:00,2026-09-22T19:45:57-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.373,-33.523246,-58.221724,-33.523352,-58.221715,41,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.492,0.208,yes
,ap-72f097dbc453,psk,,,-69,62,2026-09-22T19:20:26-03:00,8,,2026-09-22T19:20:26-03:00,2026-09-22T19:21:01-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.373,-33.523246,-58.221724,-33.523356,-58.221940,18,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.593,0.170,yes
,ap-9ad9224b870c,psk,2432,5,-81,38,2026-09-22T19:20:26-03:00,6,,2026-09-22T19:20:26-03:00,2026-09-22T19:20:51-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.373,-33.523246,-58.221724,-33.523352,-58.221932,14,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.585,0.134,yes
,ap-ecf02546103b,psk,,,-68,64,2026-09-22T19:20:31-03:00,33,,2026-09-22T19:19:57-03:00,2026-09-22T19:45:57-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.432,-33.523275,-58.221782,-33.523353,-58.221648,42,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.434,0.180,yes
,ap-171657cd7b95,psk,2472,13,-66,68,2026-09-22T19:20:31-03:00,37,,2026-09-22T19:20:01-03:00,2026-09-22T19:46:02-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.432,-33.523275,-58.221782,-33.523369,-58.221834,39,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.497,0.187,yes
,ap-2605fe9017e3,psk,,,-68,64,2026-09-22T19:20:31-03:00,21,,2026-09-22T19:20:16-03:00,2026-09-22T19:42:32-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.432,-33.523275,-58.221782,-33.523338,-58.221790,31,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.499,0.164,yes
,ap-cb2732e79549,psk,,,-64,72,2026-09-22T19:20:31-03:00,13,,2026-09-22T19:20:26-03:00,2026-09-22T19:21:26-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.432,-33.523275,-58.221782,-33.523430,-58.222039,18,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.632,0.133,yes
,ap-99189e5b2e5f,psk,2457,10,-63,74,2026-09-22T19:20:31-03:00,11,,2026-09-22T19:20:31-03:00,2026-09-22T19:21:21-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.432,-33.523275,-58.221782,-33.523425,-58.222041,17,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.636,0.129,yes
,ap-8b4000f3d2e6,psk,,,-66,68,2026-09-22T19:20:36-03:00,32,,2026-09-22T19:20:06-03:00,2026-09-22T19:45:57-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.547,-33.523333,-58.221895,-33.523374,-58.221755,42,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.523,0.211,yes
,ap-5f8a6029e920,psk,,,-47,100,2026-09-22T19:20:41-03:00,36,,2026-09-22T19:20:11-03:00,2026-09-22T19:46:12-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.712,-33.523416,-58.222057,-33.523450,-58.222115,19,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.761,0.091,
,ap-f300b176c982,psk,2447,8,-68,64,2026-09-22T19:20:41-03:00,28,,2026-09-22T19:20:26-03:00,2026-09-22T19:46:27-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.712,-33.523416,-58.222057,-33.523448,-58.222211,29,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.667,0.131,yes
,ap-02f792905cf9,psk,,,-65,70,2026-09-22T19:20:41-03:00,21,,2026-09-22T19:20:31-03:00,2026-09-22T19:46:12-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.712,-33.523416,-58.222057,-33.523444,-58.222195,22,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.684,0.110,yes
,ap-4f67b5ef5769,psk,2427,4,-47,100,2026-09-22T19:20:41-03:00,32,,2026-09-22T19:20:31-03:00,2026-09-22T19:46:27-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.712,-33.523416,-58.222057,-33.523461,-58.222136,18,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.775,0.084,
,ap-c0b5bb073320,psk,2427,4,-65,70,2026-09-22T19:20:47-03:00,34,,2026-09-22T19:20:36-03:00,2026-09-22T19:46:27-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.712,-33.523416,-58.222057,-33.523602,-58.222194,29,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.321,0.201,yes
,ap-937659f934d1,psk,,,-75,50,2026-09-22T19:20:47-03:00,23,,2026-09-22T19:20:36-03:00,2026-09-22T19:46:02-03:00,Carlos María Solari y Carlos P. Puig,Carlos María Solari y Grito de Asencio,0.712,-33.523416,-58.222057,-33.523586,-58.222232,23,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.245,0.147,yes
,ap-2ddf7e02b16c,psk,,,-84,32,2026-09-22T19:21:06-03:00,13,,2026-09-22T19:21:06-03:00,2026-09-22T19:46:07-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.000,-33.523560,-58.222340,-33.523575,-58.222330,24,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.221,0.151,yes
,ap-e86ff52fd5b0,psk,,,-76,48,2026-09-22T19:21:12-03:00,26,,2026-09-22T19:21:01-03:00,2026-09-22T19:46:37-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.058,-33.523606,-58.222308,-33.523622,-58.222293,30,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.299,0.191,yes
,ap-882fc5a4858a,psk,,,-77,46,2026-09-22T19:21:12-03:00,17,,2026-09-22T19:21:12-03:00,2026-09-22T19:46:12-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.058,-33.523606,-58.222308,-33.523576,-58.222329,21,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.212,0.155,yes
,ap-a8ed656b9968,psk,,,-71,58,2026-09-22T19:21:16-03:00,39,,2026-09-22T19:20:56-03:00,2026-09-22T19:46:47-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.101,-33.523640,-58.222283,-33.523643,-58.222258,36,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.298,0.223,
,ap-9a7ce4f2b48a,psk,,,-74,52,2026-09-22T19:21:16-03:00,33,,2026-09-22T19:20:56-03:00,2026-09-22T19:46:57-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.101,-33.523640,-58.222283,-33.523510,-58.222368,39,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.301,0.235,yes
,ap-caafe3babd18,psk,,,-66,68,2026-09-22T19:21:16-03:00,13,,2026-09-22T19:21:16-03:00,2026-09-22T19:45:53-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.101,-33.523640,-58.222283,-33.523713,-58.222233,20,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.271,0.177,yes
,ap-5a335c3db05c,psk,,,-85,30,2026-09-22T19:21:21-03:00,17,,2026-09-22T19:21:16-03:00,2026-09-22T19:46:22-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.196,-33.523717,-58.222230,-33.523616,-58.222302,34,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.387,0.162,yes
,ap-86863a31a44b,psk,2457,10,-72,56,2026-09-22T19:21:31-03:00,23,,2026-09-22T19:21:31-03:00,2026-09-22T19:45:57-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.436,-33.523909,-58.222096,-33.523873,-58.222118,29,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.489,0.155,yes
,ap-00dae8eefbaa,psk,,,-87,26,2026-09-22T19:21:31-03:00,6,,2026-09-22T19:21:31-03:00,2026-09-22T19:21:56-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.436,-33.523909,-58.222096,-33.524054,-58.221994,13,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.617,0.126,yes
,ap-d68adcfefec6,psk,,,-70,60,2026-09-22T19:21:37-03:00,30,,2026-09-22T19:21:01-03:00,2026-09-22T19:45:57-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.487,-33.523949,-58.222067,-33.523858,-58.222121,28,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.443,0.159,yes
,ap-9ea932dc51b9,psk,,,-82,36,2026-09-22T19:21:37-03:00,15,,2026-09-22T19:21:31-03:00,2026-09-22T19:45:33-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.487,-33.523949,-58.222067,-33.523971,-58.222048,23,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.459,0.183,yes
,ap-383da6799705,psk,,,-71,58,2026-09-22T19:21:41-03:00,16,,2026-09-22T19:21:41-03:00,2026-09-22T19:45:28-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.550,-33.524000,-58.222032,-33.524066,-58.221969,21,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.573,0.168,yes
,ap-1d8c5c00bbc6,psk,,,-71,58,2026-09-22T19:21:41-03:00,12,,2026-09-22T19:21:41-03:00,2026-09-22T19:45:28-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.550,-33.524000,-58.222032,-33.524016,-58.222021,17,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.546,0.143,yes
,ap-762629561dad,psk,,,-87,26,2026-09-22T19:21:41-03:00,7,,2026-09-22T19:21:41-03:00,2026-09-22T19:22:11-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.550,-33.524000,-58.222032,-33.524198,-58.221881,16,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.730,0.129,yes
,ap-61f2c348075c,psk,,,-73,54,2026-09-22T19:21:46-03:00,8,,2026-09-22T19:21:46-03:00,2026-09-22T19:22:21-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.627,-33.524062,-58.221989,-33.524224,-58.221804,16,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.764,0.089,yes
,ap-97eb81e8f642,psk,2462,11,-64,72,2026-09-22T19:21:56-03:00,40,,2026-09-22T19:21:51-03:00,2026-09-22T19:46:37-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.826,-33.524221,-58.221877,-33.523980,-58.221971,47,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.704,0.174,yes
,ap-3bfec91008f8,psk,,,-48,100,2026-09-22T19:22:02-03:00,48,,2026-09-22T19:21:51-03:00,2026-09-22T19:46:18-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.933,-33.524307,-58.221817,-33.524158,-58.221728,35,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.840,0.135,
,ap-d027d41a160b,psk,,,-83,34,2026-09-22T19:22:02-03:00,15,,2026-09-22T19:21:56-03:00,2026-09-22T19:45:13-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.933,-33.524307,-58.221817,-33.524194,-58.221811,21,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.730,0.159,yes
,ap-a96c6d218c98,psk,2427,4,-60,80,2026-09-22T19:22:02-03:00,27,,2026-09-22T19:22:02-03:00,2026-09-22T19:45:43-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.933,-33.524307,-58.221817,-33.524099,-58.221670,42,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.684,0.211,
,ap-cc14e800c31c,psk,,,-79,42,2026-09-22T19:22:02-03:00,12,,2026-09-22T19:22:02-03:00,2026-09-22T19:45:18-03:00,Carlos María Solari y Grito de Asencio,Río Negro y Grito de Asencio,0.933,-33.524307,-58.221817,-33.524182,-58.221779,25,Río Negro y Grito de Asencio,Río Negro y Carlos P. Puig,0.174,0.113,yes
